timestamp,cpu_utilization,memory_utilization,session_establishment_rate,session_success_rate,n4_message_rate,ip_pool_utilization
2025-01-17 10:11:35.106449,60.39081718688076,74.18473451416898,168.93559970773015,150.31591002002935,229.9006753784869,96.68156283952136
2025-01-17 10:12:35.106449,58.79615071848992,74.12532775840096,157.0302252231372,174.80045490865214,262.3908734401591,99.54073820846871
2025-01-17 10:13:35.106449,59.49706945468648,71.29254162450309,156.65475967149447,160.93820914922196,250.68770757148337,100.52110797383993
2025-01-17 10:14:35.106449,58.3530767816772,73.69371588183816,149.03536923997703,149.73715275914395,242.45649915228674,101.44412030668047
2025-01-17 10:15:35.106449,57.81640943688635,71.04881757638626,150.22568530755265,166.16026960652567,219.0539462219737,91.77393165467136
2025-01-17 10:16:35.106449,58.03298633069338,75.52404162109926,147.26394288454114,158.23306794178401,236.8896090744526,99.76069037867326
2025-01-17 10:17:35.106449,57.78065892121268,72.67572700994505,158.52380178402245,157.44079145888256,252.39249624997416,95.63927680201922
2025-01-17 10:18:35.106449,56.148589171887885,73.80777650903161,146.98042757356305,157.2541521979674,241.39175471117525,97.8131355213878
2025-01-17 10:19:35.106449,57.39302966087517,71.516455958878,136.0180057797475,162.64494860070997,222.90999583049017,97.16721521539456
2025-01-17 10:20:35.106449,57.640778920501326,74.6193443896693,140.91735565775824,164.82637531759187,218.8944968368733,94.51855097537772
2025-01-17 10:21:35.106449,57.28547547753832,72.43548622777956,145.85759326426833,151.01875846463773,257.69839360338307,95.61743796490538
2025-01-17 10:22:35.106449,56.7281265628813,71.40219646405029,137.30254332739935,157.3046309916391,238.05557763939532,95.75464390826895
2025-01-17 10:23:35.106449,56.72205412394173,70.9175906559415,144.87253166130964,166.3928744904069,252.31892614750146,96.88212209356595
2025-01-17 10:24:35.106449,54.87034154049131,73.6436151257161,144.88481728303992,148.893545952108,234.75195180058722,95.15028588428247
2025-01-17 10:25:35.106449,53.90766032616901,71.93172433291323,137.18035454060615,160.08838402891325,236.9346702172539,91.74643491838573
2025-01-17 10:26:35.106449,55.122521116555276,70.46772312819924,153.55922637396986,152.78913972480416,229.23059213542405,92.06044530965899
2025-01-17 10:27:35.106449,55.64634770953868,69.46722547919914,131.74182395918314,142.513753785725,228.9214837400058,96.67003319095132
2025-01-17 10:28:35.106449,54.724501842151014,70.1621294385692,142.07232085287197,154.84894432340968,259.406481811781,93.83842349797372
2025-01-17 10:29:35.106449,54.89850126484339,69.27417261746545,135.43194821743828,156.01659503829023,233.0165765918788,91.90848293053327
2025-01-17 10:30:35.106449,54.50638438863713,69.34813973509804,141.306314713635,154.30317150969614,234.86464101337467,91.07133971270518
2025-01-17 10:31:35.106449,56.07532508488254,68.95442869580366,132.2776572543973,153.1659326194551,225.89984220321043,93.47662508091318
2025-01-17 10:32:35.106449,52.268214143357454,68.51340027362103,144.41914110457543,141.61082865918843,209.9695097224289,90.8363514244491
2025-01-17 10:33:35.106449,51.362542078836434,69.32890057513886,127.74811300120196,153.77985000220218,230.5893453562101,91.76236269739535
2025-01-17 10:34:35.106449,52.652661764323426,69.98119000749362,136.3793124817498,150.2811772860571,232.16958295788922,91.4011383036487
2025-01-17 10:35:35.106449,52.26352631168801,67.2163839508446,146.60055427277342,149.6079257475578,212.20301623618138,88.99491117753216
2025-01-17 10:36:35.106449,51.787432929633454,67.51873617239366,140.31473110258648,160.22197701364178,214.06821291677207,88.82973517087065
2025-01-17 10:37:35.106449,50.68758391912538,66.46872845760997,126.3154731814729,161.42880129369718,227.8650954007658,87.62475521945113
2025-01-17 10:38:35.106449,49.72071459399211,67.23695558929509,137.59494268706112,135.99381916775826,211.85583623666693,88.99746424052971
2025-01-17 10:39:35.106449,50.185663785885616,63.93025330546584,128.37990488654853,135.25731736542312,224.29538189555862,87.32343228424845
2025-01-17 10:40:35.106449,50.820400484133955,64.47022855608287,132.12591664135508,134.82944083506325,214.96260538430005,86.21283833964756
2025-01-17 10:41:35.106449,49.388154596987825,67.36879404341516,123.13950937202245,142.9931510909272,218.6128331505584,83.54604148856495
2025-01-17 10:42:35.106449,50.053901881292965,63.43922373233882,124.62171570984795,128.10339524443737,212.59740860361114,86.79342723860394
2025-01-17 10:43:35.106449,49.43850128450269,64.9035286336107,127.20192495548714,133.78751645737833,218.9265875540521,85.4531080430673
2025-01-17 10:44:35.106449,48.69575438875709,64.22579336856442,133.77630135452776,142.75655857986789,191.6051361553006,81.99220507744035
2025-01-17 10:45:35.106449,47.9886452493731,61.28163013647547,120.42164331211723,138.29148595395824,209.44048842410308,85.33240592614351
2025-01-17 10:46:35.106449,47.74220010491975,58.12965359356952,120.6223462699715,130.90885345068045,201.82023869229025,81.64031361079451
2025-01-17 10:47:35.106449,48.008317002528685,61.716217297313335,121.7721682175381,135.8490436080786,200.33334415816412,82.87025667554617
2025-01-17 10:48:35.106449,46.20079634702081,57.52155724088635,117.93283633087954,140.3254985758665,202.47715924397667,80.89944741137319
2025-01-17 10:49:35.106449,46.09548201990964,59.98383163814653,122.00090410181255,128.09822420903026,204.86086720312375,79.6635865359029
2025-01-17 10:50:35.106449,47.340418132237204,60.66723713377371,114.85236754324829,140.46184009172208,191.79807257790932,81.18468590662347
2025-01-17 10:51:35.106449,45.33893442060729,59.11480795275605,123.0910216576814,126.77011896119015,214.45501647804434,76.96922744028433
2025-01-17 10:52:35.106449,43.88181754439756,60.55945876174447,119.42980813465091,128.6447720469367,201.85186437576164,81.56482413930031
2025-01-17 10:53:35.106449,43.48161298983922,57.14115294128691,119.53392073341868,121.0085667894951,187.166710879524,77.2525076949536
2025-01-17 10:54:35.106449,44.06119994474047,54.735663508843295,107.62292075678893,119.86948753281926,197.19418992946984,74.97605893747156
2025-01-17 10:55:35.106449,45.97633037138041,59.45256045303243,111.38410309200121,126.21023581190849,206.1180565532321,74.65241230444391
2025-01-17 10:56:35.106449,42.56274142040044,55.85632348380466,113.51718777625653,131.08646309766317,201.32333444834862,73.72721719386726
2025-01-17 10:57:35.106449,43.316759378291046,55.64795427530814,111.15738880470218,124.16690838841679,190.5413257188471,72.47087591459928
2025-01-17 10:58:35.106449,44.17094256748062,55.07903319617711,115.38881100185861,116.43662656749206,176.93748320924593,73.41011941101289
2025-01-17 10:59:35.106449,43.628160622407265,55.47395651766707,108.20949960204604,112.61122164789683,189.09922939582478,73.27802037010895
2025-01-17 11:00:35.106449,41.233913648979524,54.12484670613615,115.00633090800297,123.78349493907999,188.3378085014274,70.67302979441996
2025-01-17 11:01:35.106449,39.86686393369984,52.71498863423926,106.85643622200513,115.50152735118373,195.01097818089363,74.63422598268315
2025-01-17 11:02:35.106449,43.01879557344818,53.0488969802034,110.95547825170937,115.75763739155896,172.8979662314358,74.36148842174123
2025-01-17 11:03:35.106449,42.34944224398864,53.87353055714167,111.96070037981818,124.53643220328343,173.76046448659855,73.86136906393796
2025-01-17 11:04:35.106449,42.45598129818566,54.10751794150044,112.703251708873,116.00254305434842,185.4914142436914,72.63856729208507
2025-01-17 11:05:35.106449,43.41116085516904,55.58540480171484,96.74912703833198,116.91121799537889,183.52620936596216,71.1365069245399
2025-01-17 11:06:35.106449,41.851124378678286,53.72408465753666,100.7195271571583,121.50320917549014,173.98996473537784,73.28857442774107
2025-01-17 11:07:35.106449,42.08521514093346,52.838761462183854,104.42748189255587,125.04292898944176,186.76847984999247,73.49983637299803
2025-01-17 11:08:35.106449,40.76344989581638,54.77575558907817,104.41112527501635,118.58678065635551,186.69604164150263,68.70283402649918
2025-01-17 11:09:35.106449,40.028752496944726,54.038401122300286,108.56648667552894,127.58919313288767,178.03117114841615,71.50985792798386
2025-01-17 11:10:35.106449,42.141987931086526,54.22407012992371,105.98607587169981,120.90829665114136,164.55448107889765,70.76437642992228
2025-01-17 11:11:35.106449,41.56439926525903,53.144273653924785,112.94662842213339,121.66384466985953,176.5808096149452,71.57180064332015
2025-01-17 11:12:35.106449,41.72086713997784,53.70890219038938,104.99878404718912,122.61806766851241,189.19236725162426,72.88404840356077
2025-01-17 11:13:35.106449,41.50371644365932,55.349452873421455,109.59132733033427,104.16280575427812,180.66949961854763,72.2000051948514
2025-01-17 11:14:35.106449,42.91802983249353,56.42497039024817,105.0570045211285,126.69354461796833,181.506364818012,72.46252136627216
2025-01-17 11:15:35.106449,42.498303438028714,52.61737319154323,110.92141393440068,127.17497460399639,183.4070789517584,71.37930934867013
2025-01-17 11:16:35.106449,42.3952444428638,54.79925769027645,108.52298226020876,133.35293242352648,172.26159296305576,72.46563280563483
2025-01-17 11:17:35.106449,41.70557694528963,55.11568944627659,114.7136815868205,114.04138496323526,173.4482867051107,70.99291825798738
2025-01-17 11:18:35.106449,42.06755736211142,54.215064738304946,105.85281261821183,123.42238177386149,179.46536152464353,71.36907029544948
2025-01-17 11:19:35.106449,43.17849805996843,53.765969882689795,99.88225479524989,121.7372643251723,181.59426992266296,73.30987936996564
2025-01-17 11:20:35.106449,40.37559061335035,53.642212001259644,113.67154314728604,115.08043453405813,187.3772747193523,70.44375205299295
2025-01-17 11:21:35.106449,43.49620627823376,52.97641490085758,117.3398276404923,115.63332069322247,181.13537628727985,71.44958973452127
2025-01-17 11:22:35.106449,41.47521352450305,54.141520331321445,106.13297678184625,125.62345244104192,190.2184020232569,71.65996089974493
2025-01-17 11:23:35.106449,42.00794565544316,54.12152769007213,107.22760599599157,115.12084228742661,186.19764311337067,71.60454904674613
2025-01-17 11:24:35.106449,40.24576463605296,54.4318605261963,108.3273105659903,115.51477031030203,180.14787198120186,72.41666295377323
2025-01-17 11:25:35.106449,40.82508048020259,54.792613159312324,106.11804806179917,115.44693329571506,192.2579823398098,71.88974666069257
2025-01-17 11:26:35.106449,41.623751962639915,52.42519564652364,113.53140352173239,123.28708540659285,188.681284473382,72.56020766677615
2025-01-17 11:27:35.106449,41.106793018646016,54.40405801547873,106.11004084188296,111.781295885317,179.7287558915514,72.17630625184225
2025-01-17 11:28:35.106449,40.88767073996835,53.89283338148768,107.80041406127674,112.30093570857616,184.23442220273338,73.84961890802732
2025-01-17 11:29:35.106449,41.675197528174415,54.31193622347193,110.45926066923,111.42595724470449,174.1660787037042,70.69063617509937
2025-01-17 11:30:35.106449,39.904198712516234,53.36550201105959,105.17784337494119,116.01333046654352,179.42679254125025,72.834548377065
2025-01-17 11:31:35.106449,41.022717627957164,53.084815852348896,107.77991367185953,111.81088506697043,178.8330336234475,70.63759339060319
2025-01-17 11:32:35.106449,42.6167758657294,52.91040211884781,105.22575059721002,117.69804428315464,184.7268875115009,72.71798064709515
2025-01-17 11:33:35.106449,41.04900899044696,53.694143618435746,112.16636261714442,132.07260111633718,185.840539864466,71.13164710290883
2025-01-17 11:34:35.106449,40.46228242261973,53.09115076766741,111.87705844182896,121.04354389933125,175.57244770942117,74.04097375727764
2025-01-17 11:35:35.106449,41.32261947112653,53.83894128131744,106.80653885228556,122.083695937223,185.3345239244068,73.53030014486191
2025-01-17 11:36:35.106449,42.85332128834651,56.31585834311988,112.93346045528061,105.74406368604255,184.42120630171047,73.17515640049415
2025-01-17 11:37:35.106449,44.179759358240155,51.62974636777122,107.71246892792261,108.89840689702197,193.08910941301957,71.89457817379788
2025-01-17 11:38:35.106449,41.49612685520177,55.72457126019646,116.69347898551553,121.05941135636805,192.91556756128057,72.31636466609201
2025-01-17 11:39:35.106449,41.132028123051626,52.087641893018095,99.75571486538033,127.74644476468188,189.24481842807404,72.6284742952507
2025-01-17 11:40:35.106449,42.12248970267611,56.8062790663614,105.05666680547945,116.7562714146432,173.17200872545666,71.19611561487828
2025-01-17 11:41:35.106449,42.00522650561045,53.76394238496447,104.96718690987039,125.69796167967714,180.49124353024922,72.55569220378679
2025-01-17 11:42:35.106449,42.07895214387553,53.66543783140527,106.35031987107163,118.14617786034626,180.150646455899,72.6484502826953
2025-01-17 11:43:35.106449,41.90942654507801,53.34292470041465,108.82316818552032,119.50033075552632,168.5193259824483,68.22550327556837
2025-01-17 11:44:35.106449,41.76074041775592,53.0017269781636,105.41445914480775,115.44306847804876,175.83530932903133,71.20067031315192
2025-01-17 11:45:35.106449,41.78712880457251,54.06657240457456,107.94586513879301,114.92103333504909,166.99923398454956,71.91352131022873
2025-01-17 11:46:35.106449,42.84920203439982,52.953940351895696,108.38551293052006,116.90322056860876,173.9085692453792,71.88601845190803
2025-01-17 11:47:35.106449,43.294149166721745,52.894622070464294,109.43190811767984,116.66717369450109,173.9837682806373,72.26578112234371
2025-01-17 11:48:35.106449,42.30357432311699,53.04647545096255,112.09708265673221,122.49229003387846,162.99896058447564,74.79474427861506
2025-01-17 11:49:35.106449,43.12997163143928,56.031503446583365,111.96129958541107,113.02988442195137,177.9240675416102,73.61286981949814
2025-01-17 11:50:35.106449,41.983342991137356,54.61952592162375,105.67969904405825,120.45583514772129,184.37341854460368,71.92014343605038
2025-01-17 11:51:35.106449,41.86593372845307,53.58413041765272,104.14945004610694,119.82670819067577,171.26872200256162,71.69936268285247
2025-01-17 11:52:35.106449,42.49636512048241,53.88251837451015,110.5469883008315,124.57236162403203,191.45829317736795,73.44018890863363
2025-01-17 11:53:35.106449,42.68465294894582,55.14813934268524,110.58955047993145,112.40349899800566,180.44649590567178,70.48793346345059
2025-01-17 11:54:35.106449,41.88298272040304,55.62655161840004,104.96849262304484,117.36427939292926,175.71167880817114,73.3913605904427
2025-01-17 11:55:35.106449,39.800244271424745,54.37752024147814,108.81824555677217,129.84822008700579,169.7835187488141,72.52516402872776
2025-01-17 11:56:35.106449,40.83867009448161,53.7849249255921,105.74025016618013,126.87311713087756,155.79650445026053,73.17734654651485
2025-01-17 11:57:35.106449,42.597063214169594,51.7240808021066,113.78845899232319,118.28993784082842,186.40617936040616,70.6465462853233
2025-01-17 11:58:35.106449,42.754663879757985,52.68333219720592,115.77744782937721,118.30476711528354,182.36365354315637,73.61243947984482
2025-01-17 11:59:35.106449,42.662327600074235,54.28249037211826,110.48675924727567,114.53857691309152,174.2184042822028,73.49157036720725
2025-01-17 12:00:35.106449,42.68167508650531,53.57135464922442,106.58456665549092,121.08792784549074,174.7151971018216,72.21822610605167
2025-01-17 12:01:35.106449,42.0925138100806,52.13843642092089,103.06175281432834,123.4062788903405,186.1999427649661,71.76305957158989
2025-01-17 12:02:35.106449,41.714527731774474,53.38467465853183,102.12570442566549,113.87184747014409,176.1211986830055,71.87647460402539
2025-01-17 12:03:35.106449,41.76591243288691,52.97773382777703,111.13831060284794,112.45432663066732,167.05321510122158,73.90938208753842
2025-01-17 12:04:35.106449,41.632667029635854,53.275483745813354,106.4568132112228,124.15970807421863,171.33620843494705,73.68225814230557
2025-01-17 12:05:35.106449,42.739297780675756,52.28729711958107,106.93851807444953,120.86340934754759,167.22969676736827,73.0658935276946
2025-01-17 12:06:35.106449,41.89264870275347,53.99691568863104,111.38646529035054,125.19866543887511,173.616294811158,72.91962922457186
2025-01-17 12:07:35.106449,41.075578258474806,53.22666200933792,104.9899519594847,105.79787710080033,172.8792931646554,72.65845374042381
2025-01-17 12:08:35.106449,41.55197595785216,55.83166217416433,100.08985144454985,120.45573518082188,190.4967736205848,71.15450950815968
2025-01-17 12:09:35.106449,40.85360656600385,52.86917322849468,114.18538867024884,114.6917942541553,190.31039952518097,72.5964908668915
2025-01-17 12:10:35.106449,42.3932341561932,53.326641944371325,108.50580598094614,123.29573912679655,171.26838059912416,73.73999081138544
2025-01-17 12:11:35.106449,41.59606506152366,54.63104737375238,100.38317713551305,111.47160661493572,170.36771979227666,70.37861642551644
2025-01-17 12:12:35.106449,41.687699136371876,54.466614102008506,101.14179337619822,124.04026141296725,170.74520733926448,72.70973586651729
2025-01-17 12:13:35.106449,42.085690808448476,55.66052921354881,107.52779278378179,112.43390458068752,166.88246244764372,70.37722942629756
2025-01-17 12:14:35.106449,42.33734142727143,53.83725718123761,115.53918650929447,110.26952462016772,171.20983947679792,73.15949179643209
2025-01-17 12:15:35.106449,41.591129073962925,54.38566442516267,106.31348625764917,119.2772402742243,206.9978793575423,73.92166000462825
2025-01-17 12:16:35.106449,41.84872533106483,52.57247567534364,106.35438372589084,125.06830598791463,188.87540742656472,70.9592303207802
2025-01-17 12:17:35.106449,42.644535832772355,53.65828318419466,114.63363572632231,127.3890166744228,191.29238236086013,74.70630494045808
2025-01-17 12:18:35.106449,41.7220667516731,54.39965728133995,109.5356103846055,114.0824452645747,174.06963989568857,73.20921055047928
2025-01-17 12:19:35.106449,42.204353174139655,53.72427811420479,112.78690419129043,120.98354611573251,167.77742630477508,71.83875476978322
2025-01-17 12:20:35.106449,41.44109063366004,53.42362090133905,118.096117834131,124.13222360982343,192.40274400947635,74.27589842231829
2025-01-17 12:21:35.106449,42.74413277935824,54.53792681111845,108.95578552690841,117.65155820356365,178.37382727139158,70.06304513511368
2025-01-17 12:22:35.106449,41.569822359706265,53.142197785263875,111.87180044210022,109.68476485901112,173.97097862345234,73.35160748487577
2025-01-17 12:23:35.106449,43.794052819332364,53.9395997290016,117.91330907134939,126.36251693673324,181.3871050917745,70.91785584737329
2025-01-17 12:24:35.106449,42.30477224476134,53.62084587216531,119.96657925080068,126.1073455927283,177.22453399977778,74.42926804265102
2025-01-17 12:25:35.106449,41.30988696834323,55.72776927368091,118.24072641799354,122.74675560134675,188.23274901568985,73.5641198014595
2025-01-17 12:26:35.106449,42.10633588611752,52.57526984056266,108.78834000458761,121.28979552148368,175.34358424186848,72.42603884404015
2025-01-17 12:27:35.106449,42.14239777304676,57.11030490723679,112.63161373878059,117.03016874940036,170.68802147922514,69.8887756160325
2025-01-17 12:28:35.106449,41.85275239429384,53.784355956905635,109.27268625876432,108.73995115373434,188.47571346183764,73.14897203151058
2025-01-17 12:29:35.106449,42.73446228975848,53.46632916233029,108.87820962507696,118.36540391138237,184.74883296463236,71.0662098686132
2025-01-17 12:30:35.106449,43.21776359764603,53.17154742604624,105.8942214948313,112.30984728261444,184.43252208891244,70.51413108776062
2025-01-17 12:31:35.106449,42.013697682061185,53.39942084226455,113.64515033830939,126.7674315623175,174.11869847682962,71.90781654119351
2025-01-17 12:32:35.106449,42.344675725479725,53.914749808987274,99.354173909348,125.05056579152031,172.75025945715248,70.68474876602389
2025-01-17 12:33:35.106449,41.38357244366573,56.045197152105786,112.05655854251859,110.91983417388467,193.08868864610125,70.9087386543384
2025-01-17 12:34:35.106449,42.67180633058423,54.081820769406335,113.86606585712836,105.29285575340187,168.06252120086148,69.9853947511243
2025-01-17 12:35:35.106449,41.46466171970849,52.939180302390554,110.29983931918913,103.12256370046735,184.94619218660227,71.81246236625448
2025-01-17 12:36:35.106449,42.91857961429339,53.27859088098579,100.72352971648185,119.5275621323516,176.49275344041465,72.04962735709803
2025-01-17 12:37:35.106449,43.27905274629656,53.57747163284729,101.6983723169988,117.00610451646794,190.31546696274762,72.20482236636343
2025-01-17 12:38:35.106449,41.8453958405302,54.92294203362816,104.04335467042728,113.29317910548276,175.91288569641316,68.32732839048941
2025-01-17 12:39:35.106449,44.08609875841101,54.76308015162205,107.97209895374884,112.81803373307851,179.81287300875672,72.85069282424679
2025-01-17 12:40:35.106449,40.94917009755227,52.99407977331505,116.04451147194209,113.49227607671901,184.7800530881115,71.47275494057624
2025-01-17 12:41:35.106449,42.43516780565008,54.05475712048204,108.78340881323466,123.24612542048358,195.81634479514972,68.59338329461879
2025-01-17 12:42:35.106449,41.22752234687283,54.65862680861468,104.84134394676364,130.62922249815944,179.92692375701003,71.59318501784638
2025-01-17 12:43:35.106449,40.926103552711055,54.51460840974702,104.35237398575256,106.16147043396349,168.09088338866283,72.21947891336843
2025-01-17 12:44:35.106449,41.633734973519765,53.26944343643332,101.46947508939458,119.2755161810985,192.19171254295125,72.36700637865046
2025-01-17 12:45:35.106449,42.79308512903617,52.608571795747785,110.2667542677902,117.51199004485561,182.79432623813432,69.09845488011106
2025-01-17 12:46:35.106449,41.668643483018585,53.94460543649914,109.84295517193038,118.00167554430904,187.52294965194815,72.0552107342439
2025-01-17 12:47:35.106449,42.690392124396276,55.84253335933301,107.30131596866408,114.86277833122968,160.6533628383319,72.0227555963755
2025-01-17 12:48:35.106449,42.470436802036104,52.59161840593897,108.12735926460226,123.63287191732849,172.84486816606181,71.66960897930714
2025-01-17 12:49:35.106449,41.52767004686088,53.64535990416728,107.27224430923802,127.63975573545144,172.72360096510886,73.39801794809087
2025-01-17 12:50:35.106449,40.79012705231884,55.72711750379347,106.90435123442894,123.79971980972124,189.74196325124151,70.80623293765683
2025-01-17 12:51:35.106449,40.90502430321401,54.155207292081144,105.9895544307355,123.44816325607913,181.5337500079995,72.31270131917775
2025-01-17 12:52:35.106449,41.41235517966308,51.70706382292929,114.95646634321598,110.5716643165661,179.55024589849526,72.82346039082577
2025-01-17 12:53:35.106449,42.42857584487996,53.68555408532042,109.18749176236703,110.02095719432413,194.13070176741465,70.82994124383033
2025-01-17 12:54:35.106449,40.99672313029889,54.97890038315218,111.94555722336557,114.21794273643881,192.6942089987714,69.84913841455872
2025-01-17 12:55:35.106449,42.369379832686306,53.13875076449757,113.18507032229617,112.71906350956235,187.67915325875413,69.820137610477
2025-01-17 12:56:35.106449,42.355313166488,53.45290973057948,104.07464896301833,132.4533099757864,189.32525647591987,70.40319278679603
2025-01-17 12:57:35.106449,42.059841805756,54.903392091278455,101.61488434567369,116.48184524027948,180.91908432540436,72.69525893085574
2025-01-17 12:58:35.106449,41.654224599643314,53.751813523594876,99.62916317223824,116.6045215966592,173.33869160282902,69.35705036338273
2025-01-17 12:59:35.106449,41.02369691563817,53.821368906339565,113.6169235782292,123.62937648606564,169.980248510085,73.48847624663047
2025-01-17 13:00:35.106449,42.09003194814485,54.84113227648258,106.12850417266753,122.56975203938148,174.28988760389893,74.8739376163109
2025-01-17 13:01:35.106449,43.22488834596409,53.86173187720557,110.36930849954656,114.8263271266408,180.57344921926827,71.2245920987508
2025-01-17 13:02:35.106449,42.383374887583656,53.23461765764336,108.27315259766367,118.73756103936019,188.35980198251963,70.50004660008638
2025-01-17 13:03:35.106449,42.69028022545842,55.76605901472191,99.9035401533085,118.12621524586744,171.14764753935813,71.7689487747137
2025-01-17 13:04:35.106449,41.894247161650895,54.23442451382202,103.96661708590636,121.73678197589498,178.47053021093626,70.22518572236812
2025-01-17 13:05:35.106449,41.59474015777709,53.46644099673569,118.29132429177396,113.34363682637803,175.09585565973524,71.91153757657887
2025-01-17 13:06:35.106449,42.30480151491639,52.647536017091966,108.90986735409436,122.94805127865345,190.2536890371757,70.75103435137441
2025-01-17 13:07:35.106449,42.1773885745095,52.806819159546485,105.84867508869586,109.59666736475324,169.92932934054008,70.10915714893932
2025-01-17 13:08:35.106449,39.62044462930864,55.20935788666028,108.47931465876515,120.88393566771968,189.26108036009433,68.99358542508384
2025-01-17 13:09:35.106449,42.71006662898582,53.65940337506601,103.68098248534173,114.13239710252104,186.00731250617073,69.60236884719097
2025-01-17 13:10:35.106449,41.11539594555727,55.477304105626395,102.915577697351,108.42816943855995,171.89282959282934,71.6373287051324
2025-01-17 13:11:35.106449,41.87749443131461,56.290159131248096,108.86360023445717,120.48503239585617,163.48191673595005,73.33186478598785
2025-01-17 13:12:35.106449,41.98243008267231,54.25588095014248,109.80009941586135,119.13996822902186,169.16535252417003,74.24302401882578
2025-01-17 13:13:35.106449,43.00850846632526,55.279192836138414,116.70927037473386,129.28758142727432,163.50174484712522,71.64602159395501
2025-01-17 13:14:35.106449,40.64003949660607,51.37177970174664,96.91173781885657,116.80022031967847,178.3385512191786,74.67855993914895
2025-01-17 13:15:35.106449,41.76863625624685,51.59944938057939,112.82051035096956,120.032113255045,183.6128398887589,73.46334719417585
2025-01-17 13:16:35.106449,41.15691991237252,55.96910417978999,95.4588366701379,121.5489954521441,169.0258919789388,74.092700377973
2025-01-17 13:17:35.106449,42.5471373349654,52.9118211417044,116.56853663671392,116.45056261328419,173.43680656093545,72.92319677426528
2025-01-17 13:18:35.106449,41.557369273140225,55.54657990683451,109.74803750154987,109.55479444027989,180.70499952164138,71.35661955641332
2025-01-17 13:19:35.106449,42.754745194879796,52.695197054088226,110.17004364690165,111.11103373026208,181.67885373833195,72.19672371816341
2025-01-17 13:20:35.106449,41.300604150876964,51.66088028002076,105.9981027149556,105.56730058872674,178.961484123014,71.12759371566194
2025-01-17 13:21:35.106449,41.4568920818447,55.23818254549582,114.1447149674543,121.5888021229248,177.3744334557139,72.40793035812078
2025-01-17 13:22:35.106449,44.63749450700111,55.30977664654484,102.29771783438082,116.95535097230957,179.98885971177774,68.77695181492412
2025-01-17 13:23:35.106449,42.71967330243173,54.1470196858742,99.19708582807411,112.94820161868884,183.78751686262845,73.03299595805439
2025-01-17 13:24:35.106449,41.435341331949175,54.42382713643204,111.85413577227693,110.6716950620069,172.77570555090787,70.44382126742288
2025-01-17 13:25:35.106449,43.1121243752165,52.24263884666929,104.18770453869566,122.57339358804059,183.78210053751522,68.93997043383186
2025-01-17 13:26:35.106449,41.780712823155675,53.39097193933689,96.92185645841472,121.88248664984522,191.0004432138938,71.01858894276734
2025-01-17 13:27:35.106449,43.15831757341712,53.7375657273494,102.57572125579756,114.16062640879221,172.90054909640128,71.43208536320844
2025-01-17 13:28:35.106449,41.62860981180616,52.560182770614176,107.26550828059712,127.17202606093078,165.90947643932415,70.71160355986802
2025-01-17 13:29:35.106449,43.06553065237001,53.06470866721171,100.68855514357394,117.18727291427761,179.51503489000933,70.65160479660108
2025-01-17 13:30:35.106449,43.3585936332223,52.86114778006372,104.70234710478985,117.16064339214905,169.64711734983786,73.78170819886138
2025-01-17 13:31:35.106449,41.31791290205045,54.071303405270235,104.1619368745311,116.3708802391324,191.66657799461973,71.64989633777658
2025-01-17 13:32:35.106449,43.59105952257018,54.32593503784748,112.44105612341839,119.575746210725,182.65648591238633,71.03294852770941
