http_connectivity,cpu_utilization,memory_utilization,registration_rate,session_setup_rate,authentication_success_rate,n1n2_message_rate,registration_success_rate,slice_selection_success_rate,nas_security_success_rate,ngap_success_rate,timestamp
1.288405987915405,40.43365826352775,52.66565073931417,128.98610470976837,106.3745728064614,126.9065604258172,259.81391339862967,123.90923073376668,136.59056902823554,128.67954444265266,123.30447358130456,2025-01-13 11:20:31.133476
1.3408437401192097,40.481810868708145,51.50973517792445,127.56552132640195,99.9844306461848,140.91207016068213,241.50784793228596,135.65275780674327,123.54836270167414,128.17988008898593,124.36519943125866,2025-01-13 11:21:31.133476
1.2918894604401996,41.178573247735855,48.67851197904831,134.86416242153174,111.25159650887244,125.28537903477637,263.74361627341415,127.77974233104325,122.52769010429971,135.33414526062666,127.7690557802727,2025-01-13 11:22:31.133476
1.1733771416298864,37.1364713292476,50.58578563446468,124.54947089295526,100.90700861344362,139.3907085220545,253.82523877564915,119.94551882737063,125.53248309207879,137.7080581712756,137.76396885583614,2025-01-13 11:23:31.133476
1.2733943683640474,39.465298313324666,54.15039102380871,131.82453010118,100.68599274704958,129.6999547215807,260.05067242312464,126.82135945072457,126.33006396106181,123.64692084670179,131.01513518171106,2025-01-13 11:24:31.133476
1.3745768112097292,41.30944266787927,50.68734674816404,124.48010858645218,99.05429213906538,131.83933825871875,251.73892900496733,130.30154354029614,130.73172999244073,127.17378724404723,140.01589403049311,2025-01-13 11:25:31.133476
1.3221433068841377,40.59758360485253,53.41689705081728,126.26350101739804,112.79447043394298,120.20627472580169,259.59866099393156,133.54493905100992,119.0936970517452,130.21441866752593,133.45514629415365,2025-01-13 11:26:31.133476
1.4287474469190473,37.01718535197685,50.801045695696615,111.79024337946431,99.5560735810416,124.95499295394481,266.6281524127802,117.76135888156216,132.10172655129062,135.55678698450308,131.89928619265615,2025-01-13 11:27:31.133476
1.2183468761482377,39.28917310951975,53.80460415817111,132.23597654591117,104.97628039603467,130.34872536314316,253.16889197680024,109.52314984081873,131.1044685288778,132.80808193759168,129.72177453048707,2025-01-13 11:28:31.133476
1.3532769317271114,36.89696710377738,47.893585827703596,137.3881653341266,103.51391271722608,129.7266575767027,257.9318815952824,131.12484020769466,135.71178829632876,137.72209924359697,131.72029333867425,2025-01-13 11:29:31.133476
1.204383248237687,40.07770325462478,53.456797466460706,134.61690078971122,113.93599462992057,127.08351985973489,252.36361068653295,137.55583697479403,131.2198801255743,143.40695507884377,133.40524485405584,2025-01-13 11:30:31.133476
1.3817612838948152,37.125676207541495,52.89397173652165,137.09182890505613,107.61070859072265,136.40580998349003,265.77648851815087,138.0171621434935,112.51634233955993,119.91762613011856,119.57859486716112,2025-01-13 11:31:31.133476
1.318243184127229,41.28297794563255,50.17362165715298,122.34094820475045,100.22539478705912,122.51826614963957,273.8951614912166,130.43577158373952,129.8301485168978,143.98130306708327,127.14158409208626,2025-01-13 11:32:31.133476
1.280269635166928,38.03933402409027,54.326444259704694,128.65709923508788,107.09452080440443,135.01195336248514,255.7568440357555,132.49952797206592,121.87721293987659,128.43802859405193,130.53738364160873,2025-01-13 11:33:31.133476
1.2850503013294745,41.21131829080935,53.48203070237227,121.59107377355691,102.17309890548624,135.1323384305457,250.9549944867242,137.3888893145325,124.04473259903023,125.13114412624127,137.37286314884767,2025-01-13 11:34:31.133476
1.263578767273626,38.939177820334436,55.05568890382076,127.75431579932093,102.53818895239876,125.71463497612366,258.2684451135553,130.47223009758707,125.59194274177904,124.79710984618134,139.50240314367073,2025-01-13 11:35:31.133476
1.2687341110299601,39.665477082183536,50.110961414510044,132.7525988988376,100.91297395962609,136.87623729546505,257.21816900691306,133.32112373096504,129.87122458628676,130.21010326517725,124.28534198724664,2025-01-13 11:36:31.133476
1.350532553126615,37.53883024476159,49.56665519053835,122.61905791335404,97.75520886724544,132.68522765133375,280.30171753224295,129.66859910640557,136.41594906146176,135.61041888730486,135.39761241432703,2025-01-13 11:37:31.133476
1.252885350741824,40.25568603380781,52.56923592806134,136.16864076479396,98.70902665059107,132.71533576427896,252.7084990020788,135.36833267276043,127.8386783628917,122.60695280289232,133.57052100189838,2025-01-13 11:38:31.133476
1.276398322619505,38.551777266528354,46.15954561427556,129.92530978364798,100.43668585063128,134.684920429399,268.20898484589725,135.0568105380287,124.09798328297632,130.0489022252812,134.369510439232,2025-01-13 11:39:31.133476
1.2835037200055543,40.91255681253283,52.6305063171361,124.16352806035464,105.82083683957298,134.00554345366137,244.73050642566832,138.41878080882802,137.74149184379726,140.92143461079138,135.7730202684257,2025-01-13 11:40:31.133476
1.3015384629411315,39.42245869346019,53.54195270356657,130.91009063413972,106.40504919577289,130.10975736977628,266.91482381708425,128.8619341337163,128.22070299029875,132.00763357061024,126.08135520393391,2025-01-13 11:41:31.133476
1.2546246326269916,37.143128546870045,55.172662915791186,126.18999082692993,103.47376341161151,137.50664692781754,270.0978924961201,126.32466199510486,124.53560669417669,128.10767161722393,117.36913906517243,2025-01-13 11:42:31.133476
1.3921541604958116,37.76879733349093,50.53819956990892,121.89069890316874,99.02664173122618,118.37605056768946,274.87013083516706,136.05466309274067,127.07450800248002,128.26186920300646,121.7738688167016,2025-01-13 11:43:31.133476
1.3056441365275888,39.151872924973574,51.54423636534415,125.59522017083145,104.9133499254408,134.16211076094666,272.20366727492666,135.33912404129143,132.98330954827205,133.02980999316287,126.04495854310024,2025-01-13 11:44:31.133476
1.3040426844870465,38.6949887946766,52.86965830047526,133.86222461340105,104.24678917310858,126.87236362189124,257.7562564126631,133.8089769217395,130.2895736421989,125.50271601306552,126.18693672849442,2025-01-13 11:45:31.133476
1.2331855553480147,37.266186245914064,47.33106513246095,130.79548349078115,102.4472738120161,136.14059185913348,238.6566749026263,125.54909999790205,130.36338838740215,131.50356778051534,130.88171390176828,2025-01-13 11:46:31.133476
1.3415099998166273,37.605959724675586,55.81012006631731,142.28291349970414,100.52877018111924,132.5590538743959,243.2395041790476,117.20618745607749,124.27901186170091,121.31890644693786,137.7587689257862,2025-01-13 11:47:31.133476
1.352049959389185,36.99955889601512,53.09821518080422,141.50799032485452,99.54360954391109,128.08533880591403,252.79339348673665,118.15748568471132,131.2294758079032,130.1667096983089,126.67394446797744,2025-01-13 11:48:31.133476
1.3578824115957373,37.562747483207275,52.284593526920915,130.52863034289192,106.8765981338784,129.6652451298222,283.13240647142356,136.92118373518716,121.69944867336855,137.57721001570056,132.397112443294,2025-01-13 11:49:31.133476
1.2540922089991846,38.94763138992717,53.374595779008736,140.49049181879818,106.8283621638723,133.88760513607158,256.00909061229544,125.50008458065814,116.61531488326382,129.393777301221,135.36191815076947,2025-01-13 11:50:31.133476
1.2472124355030132,38.88783154092337,53.753182248926635,137.1733480461191,105.16261547596739,130.26944003021725,269.79124988577263,117.69749143606192,137.7486877311294,135.6263494585646,138.91113001400208,2025-01-13 11:51:31.133476
1.3768435437918527,37.94343090208497,51.686007882171346,125.279625413822,99.46998355207035,131.47026896447503,256.66874519467126,129.46894036128296,132.87202874938458,131.42754679610155,118.10698577561574,2025-01-13 11:52:31.133476
1.3135667621433211,36.485891236352565,48.12305741862678,127.50284372537774,108.38470206056743,130.07277828159357,267.1441344428797,137.8618188908328,127.1595960378615,132.30621382340829,129.27944299459594,2025-01-13 11:53:31.133476
1.3015086327157668,37.54472439322405,51.18000868100516,118.80457588928007,105.39622803501562,120.9747384519199,241.32570552677217,121.36576815515902,123.7821863226553,125.13844720017403,137.60450979835406,2025-01-13 11:54:31.133476
1.1873743367787708,41.129228514778156,51.28758303939624,128.4405806520901,101.32537933707215,126.11817215764151,278.2782596489572,132.80975656127995,138.63948347866187,132.1743649223569,137.6688696131313,2025-01-13 11:55:31.133476
1.3692374941930898,38.9835782647523,51.75787806009111,122.75819233541743,102.34191430378725,135.02229934838354,265.76962488606495,130.79517463738165,133.91724108253115,134.25370163238355,120.43064534956571,2025-01-13 11:56:31.133476
1.2449895895449006,40.239445766624605,51.4241482866867,122.16346770735761,117.64446298548012,132.5291656572443,249.61090602868512,132.1710777048688,131.88807318317973,138.06616368397076,129.58804085464894,2025-01-13 11:57:31.133476
1.2950232864649192,38.13000638565962,53.035308124316764,130.5852199201606,113.83375064955726,126.11076725077987,253.20661101801198,131.91432317939373,128.63446031274285,126.4666665045063,126.82265179168687,2025-01-13 11:58:31.133476
1.2659341975787535,39.79272497920297,53.94863308789851,131.6370649135561,110.08316003849754,139.1122495780485,253.52839452573758,117.87820280672365,126.96384716124813,136.40733399544703,128.0595658468229,2025-01-13 11:59:31.133476
0.9510518331546213,28.390899022352354,38.88813816693738,92.7683984456016,82.2496173605359,101.40409769884045,211.14489984566393,93.02084533062151,98.71414906375225,108.21086102162313,108.82288123265108,2025-01-13 12:00:31.133476
0.9852602942367813,29.04358104763175,39.88783119928362,100.31371280993034,81.01977392146615,97.90312716668163,194.71864947057915,91.54727920490843,96.99036809083742,101.63453922034365,94.37189004933603,2025-01-13 12:01:31.133476
0.9735013381265643,30.544315971649365,42.26767634402249,112.70704023818774,81.33103130904097,98.8571728508776,211.69920490493462,104.88143536004583,97.33574248570851,103.82153383791162,97.89971575763249,2025-01-13 12:02:31.133476
0.966734652223621,25.251826699328394,38.05280751542587,130.52525988718304,80.1766536672877,83.0633215428298,202.41224525207537,101.10972107376142,93.87737834001545,107.42262854290028,100.04715442008225,2025-01-13 12:03:31.133476
1.0051611653735801,26.821827223983806,41.50045706664176,145.01380617965205,77.36503434919996,95.12965475678571,214.4030660030562,101.22161582857784,97.5160871175926,109.2229791208276,86.05552294661699,2025-01-13 12:04:31.133476
0.9920726104641642,25.52300859421371,39.397004575399286,160.31928028173192,80.23920752227284,95.79112056462485,200.53111102880717,103.88489413263704,104.7194902862233,99.08168020401915,93.4368415323269,2025-01-13 12:05:31.133476
0.9735423871776723,32.17528815175169,41.670056461763814,96.53026204892431,82.93921986827758,94.01677185410358,185.47899189911652,99.20058311940572,103.74200580083284,98.96530550062451,98.06222353528355,2025-01-13 12:06:31.133476
0.9822669272041376,29.47878335943995,41.777787954756164,99.90581405207054,88.04524291103947,94.48755028965653,202.47491961051173,98.7055103301347,100.40337203219755,107.2797017640881,97.17046670620095,2025-01-13 12:07:31.133476
0.9820862628956161,29.71318604955563,42.67460059050842,101.01115627208887,77.00651435523744,91.05314297625347,193.1797372674712,102.51119279820448,100.90786251246897,106.28052288590067,97.2934463658578,2025-01-13 12:08:31.133476
1.044854400697226,31.68339737590542,43.63601683670307,99.01041584331684,80.88482630731967,93.39925668292035,197.6538684471552,101.41234173800026,97.46009660773396,102.1807736266701,108.04077100459085,2025-01-13 12:09:31.133476
1.015810407527347,29.61680230239418,41.727932877540326,101.65149329614974,82.01964239127034,89.95070543388269,205.63244487953108,99.40338748298889,96.41010731682155,97.31520677483982,106.71045102948207,2025-01-13 12:10:31.133476
0.8921108544810367,29.946494705402266,41.231168500295524,100.64242721292528,80.56177570754004,97.07083878267463,204.33773876015687,97.38157994622757,95.40140176586532,89.58197553944156,98.30960546039245,2025-01-13 12:11:31.133476
1.0511352552926678,28.472169167069637,36.908346501875975,102.28349685999754,80.04836593300125,103.0000509847745,201.1630843689579,102.05746227290325,97.91563241156909,97.33609324202111,105.08844091365658,2025-01-13 12:12:31.133476
1.044265370048004,29.80173107010392,38.926001021966535,98.54130860656744,80.34187620353208,96.34315351210545,202.25346553191034,99.05739505690725,102.68547881560767,109.92031510151082,92.14417008814412,2025-01-13 12:13:31.133476
1.0065843015443225,29.12159479193539,39.83642038866829,92.8483650379089,83.85067673211182,87.52922045102065,219.0630371498492,104.65178265834143,102.48061043597542,100.44201639171413,91.9916818507047,2025-01-13 12:14:31.133476
1.0343054538198455,31.245220405074722,39.203563370739815,109.33285189406573,84.43777175387362,99.62248714251362,219.04914650255037,96.69060867687242,100.50166221063684,101.27873797522172,99.84563454312071,2025-01-13 12:15:31.133476
0.974949926875747,29.147181025234424,39.022164414147596,103.4355535150028,81.601509278566,102.03581696878875,209.13380987067197,94.77709873504587,94.02017515840363,86.92644963291191,95.92175923926885,2025-01-13 12:16:31.133476
0.8938018757814068,29.07068047983454,41.21846658788738,102.82315491846461,79.2245275859791,90.56856490881727,203.02309893152733,91.75422121652856,109.06620847023034,97.97817534812796,105.68933241098962,2025-01-13 12:17:31.133476
1.0346999487179946,28.121271571812734,40.749591738856935,102.93892596569599,77.16073172575071,94.55979748977238,208.46123730595642,97.57774040510142,101.42283706707276,110.65385763760325,93.38816238475472,2025-01-13 12:18:31.133476
0.945640698722133,32.49902707484447,37.47121603850194,100.04156960909705,73.13442171320409,90.01996482503789,207.23650243702193,97.01532695632946,95.8396571211741,93.51307678594917,98.57111082136605,2025-01-13 12:19:31.133476
1.0437443067738241,29.029068789406995,39.97587519890206,101.09152445558915,79.64450431204871,92.71853210221938,187.81374051347248,102.25674478948049,102.63457381996105,100.29579781046958,102.55802830960333,2025-01-13 12:20:31.133476
1.0220449150984432,29.085459612848588,45.14507938192989,92.22790098771425,80.15364250633665,97.04817952311434,213.34453764239672,97.39494309165833,93.75087570350964,101.637464595418,96.87101799588282,2025-01-13 12:21:31.133476
0.9876848223511233,31.309022205039398,37.869589699672915,107.3577306291295,84.49516387760517,97.21754351399105,204.77669218103327,94.34565792677559,97.3769965463646,98.5853221280548,101.56056221196702,2025-01-13 12:22:31.133476
0.9670178211824142,28.99817432693255,39.16277780732666,98.02731980906469,82.78530769854737,104.32009228565292,206.43725662293716,89.7359232251474,102.95031349688665,107.33397877591979,100.1280716016963,2025-01-13 12:23:31.133476
1.0298905573244266,30.756335373989504,39.97630836291058,98.91493497870785,78.70230661763352,102.88140094821078,197.3078257824028,99.2290015006253,98.75517973087683,93.27681459978571,107.34280615571808,2025-01-13 12:24:31.133476
0.9969631855345169,31.15567682974465,42.952605796644136,96.37817843440078,86.86866554638394,95.74185291469523,213.33827252475737,100.62285272409117,98.79310014724027,92.74339760557868,102.08876208534106,2025-01-13 12:25:31.133476
0.965762254372208,30.98502795784611,41.609025020380784,106.684938458222,78.5638349861219,100.21979037509257,210.8652067572847,105.05867200571431,98.46131285506942,94.89745847152135,98.75501402119242,2025-01-13 12:26:31.133476
0.9685056774156716,31.652884930286525,39.57033892858127,110.73351119968311,84.71094460859383,95.25632141605882,193.61170570325356,92.33980435755898,92.5808776308359,104.42676450368283,98.08670193969294,2025-01-13 12:27:31.133476
1.027320717725769,27.636216376584382,39.82518661060516,98.88464408783607,78.53400899140213,98.21194286318546,198.14709380424546,92.34394386440749,94.87763465166871,92.5078220292707,104.23927056685882,2025-01-13 12:28:31.133476
1.0518138039558937,30.632980052336176,42.879308427163146,102.70458704606493,79.04957424523428,92.83761745535686,191.1384009091257,99.26403357253183,94.69480637773239,105.59932303205987,97.27599771974889,2025-01-13 12:29:31.133476
0.9420680725420927,29.201748210045825,40.37818228949498,102.14645305226098,81.12492298383614,107.59329201866146,198.80041109965535,103.69392153359404,97.73276004294458,98.6169836760842,103.63668126749572,2025-01-13 12:30:31.133476
1.054736885589415,30.66022697502943,38.51934064911393,106.09177742727185,75.04993604402523,99.82171464446125,196.6689243750288,96.99733926955658,96.43674967521784,102.30296738073982,98.0684462761506,2025-01-13 12:31:31.133476
1.011143824604542,31.842118813962866,41.26900980056891,109.69864520580418,81.69352443788219,93.05310327787097,193.93080139856275,98.81590068950258,92.79372943840711,100.22876034922318,89.9466911599857,2025-01-13 12:32:31.133476
0.9345608779495026,27.78291934796271,34.620770449615506,101.62585589639602,78.12634130462041,97.33479120837553,194.55182429099577,98.34452044761301,91.2178535602186,95.98256233895793,99.53369804358928,2025-01-13 12:33:31.133476
