cpu_utilization,memory_utilization,session_establishment_rate,n4_message_rate,session_modification_rate,policy_installation_rate,pfcp_message_rate,session_success_rate,timestamp
49.38092338084084,58.08451327512553,115.34627954453525,185.82853199828472,67.19699530776136,114.09038750058123,241.10728371467914,129.69542889049418,2025-01-13 10:57:31.133476
45.14071017995548,59.834667798254294,120.06979119221167,199.6946873987099,59.35899887403976,122.83547303342907,222.9534670771223,125.9880360221802,2025-01-13 10:58:31.133476
43.01204647995547,58.58891475929589,108.86479737702737,193.2028952314858,58.486643372059895,129.18422571600672,222.4047450144376,138.405606794796,2025-01-13 10:59:31.133476
43.93507060208768,55.985536853281936,119.05243664357299,199.01916858658316,66.38730350814821,135.01827816838556,241.78941110181313,125.24879548714613,2025-01-13 11:00:31.133476
52.02171098212229,58.2970719656651,113.70066296646371,196.1312150611407,62.14554350188058,128.39357372782965,220.11660886082203,137.51145777036936,2025-01-13 11:01:31.133476
46.92888510445567,59.63453731320329,119.51140788125655,197.8295843850684,68.30954854167459,119.29185389235893,222.86135932780823,128.74578371950028,2025-01-13 11:02:31.133476
44.39437580480758,58.440696504924595,112.98591336731242,204.73604210312482,63.09135267730612,117.64590369711,245.71470282068876,118.06644341056354,2025-01-13 11:03:31.133476
47.137498397246915,58.78389794600377,110.23532159771506,188.32662644357654,70.1897169929189,124.02893316515704,230.4186513864432,127.41511687311409,2025-01-13 11:04:31.133476
43.12321880642506,55.52009614688606,108.01240162580253,205.35086836655765,63.714406335687016,131.68012849446188,222.40240718016935,138.7245969143852,2025-01-13 11:05:31.133476
46.54989911378367,63.949303215684786,114.31640973713844,191.06908897286178,61.18525615022726,121.59164272977937,218.9125461053009,133.23333763268624,2025-01-13 11:06:31.133476
46.6165493006961,57.87564184511038,117.10489307799105,204.77378125458762,67.73092424639096,125.09595016669893,246.05281193897824,136.46183308261288,2025-01-13 11:07:31.133476
46.08085779427024,68.07944064743431,107.71640698101135,193.64649773050976,61.926854192750966,120.1754008963449,234.4517596669953,126.70263482856738,2025-01-13 11:08:31.133476
46.38786158735173,62.35673278526153,124.81974834432265,184.43831990224163,65.73609338323635,134.01746201065453,237.61974648824216,135.4493181862699,2025-01-13 11:09:31.133476
43.675084866002116,61.71111050093106,118.65085329177336,208.0422947012804,60.56744510205909,129.04835187563071,223.35126017457804,125.96701557987524,2025-01-13 11:10:31.133476
47.75777933734799,62.22766135617352,123.04111080748562,222.91940965098874,66.44969671301824,118.9573982982062,214.12629048520392,135.0414496744345,2025-01-13 11:11:31.133476
48.61072366950811,58.279100527042935,119.82574149993347,178.79979589339572,63.41281570654406,124.58262213635894,237.79869319743497,133.77419656201644,2025-01-13 11:12:31.133476
44.80019686253135,56.22020500227503,115.53392657717022,180.8522691609145,67.10084909783957,120.36347798888636,255.13343517377393,120.13343093121065,2025-01-13 11:13:31.133476
49.6486350743146,58.99284986811765,104.88751341367582,191.30689714039474,70.39124405813816,122.33851710934312,223.13351538193166,129.6466323999659,2025-01-13 11:14:31.133476
44.4337406756477,61.08977114678638,118.6441957402867,201.025934701817,61.23328188497276,120.87522723427887,221.35165011923596,127.9794648824682,2025-01-13 11:15:31.133476
43.33766531960825,57.82727871960252,120.06366036430263,186.57294215026553,66.0032130360905,131.79951030666615,221.8422277185447,136.51173415268582,2025-01-13 11:16:31.133476
49.61039782056794,57.717913756417424,120.10167344588969,181.30581605327103,64.44664789118283,122.76502232212577,222.63674884288318,119.40982049278882,2025-01-13 11:17:31.133476
45.55168151480074,58.571686915842555,121.531752459276,189.38399662663505,67.5867230200391,121.6929533256836,234.76175723335578,134.90083233277,2025-01-13 11:18:31.133476
48.71385273380787,55.905091819463095,115.24933272002428,237.43549161114115,68.88334986768866,127.58184285612441,234.0207329085813,115.65797791607834,2025-01-13 11:19:31.133476
47.37628004930874,57.41605008716461,123.04667768159575,190.85384482332748,62.573868056672694,124.56878620168472,236.49377759449192,123.50931084733809,2025-01-13 11:20:31.133476
43.72797690545247,53.717244171120896,126.59244842333295,191.96378005000216,68.44752852425228,122.34930300777826,234.00618766335495,134.1395489826435,2025-01-13 11:21:31.133476
46.556149698136814,59.042991687766815,116.92557210653118,189.21286878577143,63.26031137734682,110.06350500936063,220.67683818534155,136.92892661557872,2025-01-13 11:22:31.133476
46.51941045452461,59.802117817405986,119.28803250110766,191.25712951217875,64.77242136025356,127.87303773091287,229.28819201468428,130.85619124105386,2025-01-13 11:23:31.133476
44.42784653416083,51.76687125795249,113.8364343853906,218.9762872896512,61.81580345461522,109.46913659277946,237.74285948826366,132.16353660809543,2025-01-13 11:24:31.133476
47.229766649027376,52.02596128051716,114.10874962322731,202.49551074582996,63.568903237176514,132.92984635116676,219.68695847909544,132.87695678834115,2025-01-13 11:25:31.133476
43.69142324157506,56.01351478224506,119.51078844827657,197.64167605797968,70.7006710937277,126.24138630459174,241.95866379865186,126.72605093836752,2025-01-13 11:26:31.133476
46.030412740322554,53.46679065327868,121.03130379031754,201.96935635653074,68.59263079672087,129.366876172214,231.739125494898,119.50699809879787,2025-01-13 11:27:31.133476
47.25514755904975,55.8464961458517,118.7982316170273,194.06836983054484,62.018161129614775,113.58493198908785,239.72820076372335,120.09536066228854,2025-01-13 11:28:31.133476
47.337501259359044,60.00630601940205,108.36128467178015,192.40793431097455,64.94739095230985,131.7654915174949,205.30149144143437,130.6525839919936,2025-01-13 11:29:31.133476
46.13763373938743,54.336134123367245,122.97064439668767,202.82663842128585,67.12088203999005,132.0220087561994,215.23558881443824,141.11651911456914,2025-01-13 11:30:31.133476
47.885388411780546,59.79567057435384,103.55691001994656,198.88405943389145,72.67654347819197,124.6190818618996,248.00743911949198,128.14302768119248,2025-01-13 11:31:31.133476
45.260227595416495,59.50754984227474,109.24496547967398,187.31134125073618,68.93319861424105,130.38085574406398,250.99536129219067,133.07841529292148,2025-01-13 11:32:31.133476
45.20066816223048,56.61394412231943,120.46579317836775,212.60001011812253,64.29120426304839,129.47795008112257,245.06028069483773,120.18163032040884,2025-01-13 11:33:31.133476
45.111291228804376,60.08640270714555,119.08988501142481,205.20875022709112,65.59153615253759,111.82825473424586,216.1270213824651,127.09399289644905,2025-01-13 11:34:31.133476
45.38885256253156,56.98350081626316,116.4826103371484,185.8223345407074,67.69743952702805,136.71033507048634,236.4339340132322,125.72266781849343,2025-01-13 11:35:31.133476
43.241520639874444,58.91264454393285,106.28031527578824,202.65572055551294,58.11454466613405,126.01924889613254,240.5188145387873,121.07557051559206,2025-01-13 11:36:31.133476
45.491996194230055,60.645434396569975,122.17635975582913,184.6230910884795,67.81146334014615,118.8762468233533,225.53840971144737,127.67317262598725,2025-01-13 11:37:31.133476
46.0761530705716,58.70089761138812,116.2083305334273,192.24682195048695,59.23854646084889,118.500292703067,231.45223964848176,138.58712810849386,2025-01-13 11:38:31.133476
45.08599254052808,58.45452272561145,118.06802595298,202.43127859469854,66.7724681138174,129.18168864100633,231.16662990542866,134.15660579322582,2025-01-13 11:39:31.133476
49.82743560668453,56.65997293315376,117.87809293836354,200.56135148427447,62.1977288381067,111.96641079643874,229.41467844707097,119.28813235658815,2025-01-13 11:40:31.133476
48.45577811650601,53.674828816794644,125.16698549734038,196.62012736353645,68.67467374525815,123.81256084297704,241.97404428384286,129.28906524278872,2025-01-13 11:41:31.133476
48.87650080106527,60.784773288920114,120.75286196467756,203.6172269511344,61.08666578281062,122.19209946053064,241.79882032084038,124.16242610918636,2025-01-13 11:42:31.133476
48.67199540695655,57.70494688751833,119.12715285971417,190.45050574688693,70.6265432045419,124.33757880808692,234.37232365089488,133.04282677639645,2025-01-13 11:43:31.133476
46.127617076700176,53.09111682175115,124.14988723359221,192.45821548571232,64.23900813326287,121.38987903210038,238.1994367396257,137.08888267364003,2025-01-13 11:44:31.133476
46.548154271751216,65.98563944945538,108.53938205150467,184.0744472272244,63.128125454498345,120.5263550019101,231.56236983058713,126.87018369047088,2025-01-13 11:45:31.133476
45.88629488302712,62.56536479457503,122.63679426458789,200.85782862298603,64.3084403700633,116.49459073049609,224.84238186153044,129.53634781579845,2025-01-13 11:46:31.133476
45.83044228277248,58.08057672640565,111.08811353076754,194.02788495012734,64.33354919010813,123.15733696368171,220.4656631342736,136.05178312759574,2025-01-13 11:47:31.133476
49.03099114142388,54.02600117968096,112.66344982913134,179.38236156853947,69.47514628058798,117.13343095507838,230.5133459562499,121.76957016791233,2025-01-13 11:48:31.133476
42.9446797630653,59.50699576738264,125.36603684817615,200.57294968063022,66.87003158246239,123.33786580667451,247.98145910198627,125.03318015134906,2025-01-13 11:49:31.133476
42.43661709295265,58.00593223593421,128.9018118227541,187.85294817653255,66.50083294896207,128.4315083644482,234.23643523210706,131.81295187470798,2025-01-13 11:50:31.133476
43.7174788092689,56.18349435588397,116.40218715752181,197.37255413023217,60.03695885079783,119.60387837497616,243.89425599766471,130.7298299503972,2025-01-13 11:51:31.133476
44.85668785026324,60.07208980060768,119.21156845470747,190.70696374118782,65.62678503726258,126.13222973714082,227.8266067135362,130.87135759128014,2025-01-13 11:52:31.133476
48.67867226889908,53.94697243754584,121.35954541936775,201.7207838457317,66.43679995209409,120.55783404233004,246.15548624781167,129.31318185744496,2025-01-13 11:53:31.133476
39.024970867081485,59.84321375702407,109.41221923959732,192.58405035535037,63.361084868950456,110.68178706747393,230.1429411413963,134.16947464357173,2025-01-13 11:54:31.133476
47.04148068168852,58.0595174071034,117.09970381875804,198.7238554861457,62.277027779413686,125.01128370840755,234.62114465789722,131.68514505049038,2025-01-13 11:55:31.133476
50.25506155476981,55.63196087083902,125.79631824757456,185.321767041258,64.11639886709588,117.6164746147598,238.45116268940612,132.7380625526081,2025-01-13 11:56:31.133476
47.856739344884105,53.866867803204855,116.23299879798974,188.2169544328215,64.46528717620592,125.50956304747329,226.7437932819034,137.84101073624248,2025-01-13 11:57:31.133476
47.347510936307344,57.751764513771036,118.493796738803,191.90536902750762,65.23948760364998,122.8626389092589,253.1575097485652,133.37597554993397,2025-01-13 11:58:31.133476
44.320782954482986,55.26848739427041,117.8952286583787,185.97921186060313,65.44992891949207,124.146771733132,213.68390241669582,123.86392086802513,2025-01-13 11:59:31.133476
35.17474592191029,44.79827950994372,92.15966326293044,128.38073542791378,48.41736753811094,88.79992597476968,174.99377851819634,100.56510076702435,2025-01-13 12:00:31.133476
34.35093462214591,43.50776117314848,91.92375492907327,138.44992248179548,52.47431977648289,91.40003538300746,174.82925683796896,95.597272137943,2025-01-13 12:01:31.133476
37.875082904656765,48.96242277293368,98.18553408329979,149.70773567111792,51.127284904238,94.15150316664673,163.3237041073837,107.2146591834404,2025-01-13 12:02:31.133476
39.10939999013702,47.8784227036699,94.20264649969324,142.95321013173498,52.39624926654219,96.15366399943298,180.12746193643733,104.39513531293254,2025-01-13 12:03:31.133476
33.96046848230253,49.03562600616489,91.20367261664624,154.05960190917554,45.83171861401899,86.56109832676779,201.3860514501868,101.05055335187721,2025-01-13 12:04:31.133476
34.36320862128484,41.229151435189934,90.96511840862583,153.6774829967372,51.60969232721728,93.66262099077711,177.42791329561803,93.9037609329906,2025-01-13 12:05:31.133476
36.949020539316386,49.68370882598483,87.91804148033071,145.77693619741382,49.68071861860349,98.15358142409369,200.7096837793991,94.2677147415763,2025-01-13 12:06:31.133476
32.45725103592072,45.238169740684576,87.8171531922662,141.98937210818687,44.470003158611405,89.36105163028137,165.03439515645215,95.04137012165523,2025-01-13 12:07:31.133476
33.09402129251463,47.52601955840891,89.27299691085587,151.69099839988175,51.404587766211904,98.30375062789824,176.29133645978197,99.59284599972031,2025-01-13 12:08:31.133476
33.48017527145188,45.43305448724089,87.41025299929927,159.43696760584731,54.534436970126535,99.19999823902607,197.2216026534948,105.33995866922601,2025-01-13 12:09:31.133476
35.47473332371997,44.43923177691207,93.60541926083658,137.94617151201734,56.71208389945536,99.44570787279457,179.74621711776118,95.85175318463499,2025-01-13 12:10:31.133476
35.25996269158454,46.32552009608952,90.03899860157841,148.58325872628643,52.396398798185416,94.14412833446944,178.65723290264827,100.48950509070745,2025-01-13 12:11:31.133476
31.909195253730896,45.18953719781534,94.61109478224067,155.36080314866913,50.2937726637818,91.55457535136138,170.94832377450066,105.678772993997,2025-01-13 12:12:31.133476
36.412620705106534,41.70160994561663,96.76968199517209,143.67453064222877,46.9758146566551,88.80430181258188,206.3268827718984,101.08609726215911,2025-01-13 12:13:31.133476
34.968228668643974,43.45959713159279,88.06905561297023,148.55506957773795,53.304601110759165,94.52127046908056,187.65296956169166,94.75270998743102,2025-01-13 12:14:31.133476
33.82939853933303,45.60933133066093,91.300123486852,158.04065865838115,46.30761315762862,86.65350284221437,186.77350223332132,98.49300239751824,2025-01-13 12:15:31.133476
35.35380547713786,44.35421790432373,95.63121707339546,163.8698183316459,50.50616252614509,96.78707780668428,186.9284592623054,88.90230732221787,2025-01-13 12:16:31.133476
33.29568438691682,44.368369716733376,83.52586760241346,150.100076525032,48.886898394773254,99.05072564661829,195.05014555233353,95.32727161256972,2025-01-13 12:17:31.133476
35.57234343441588,48.881897939570266,79.48277892688554,154.83192255913656,52.318983057668014,95.83643076799845,185.21927115123154,102.69735137742703,2025-01-13 12:18:31.133476
35.140101703524216,45.69529741734969,86.39373285868184,144.6981683610896,52.062746804679136,102.21321624957086,197.4009159706333,94.06522003334092,2025-01-13 12:19:31.133476
36.973935102801065,47.45433321614276,91.5925680881875,147.7413537216099,54.205690928237104,97.97601979075692,173.5924185152823,100.71012805921688,2025-01-13 12:20:31.133476
33.474255336997615,45.5005320302964,90.3845841024559,142.19614032682802,51.34600955839377,94.10144611272058,184.8744245704089,94.19474893971416,2025-01-13 12:21:31.133476
33.06800284298816,47.4304719247018,91.85251136178127,150.50759850904998,49.59242718995283,101.3900779401799,192.31762808266396,99.30673512727996,2025-01-13 12:22:31.133476
35.27179373218314,44.62026131707882,96.31713112807981,150.58693334917652,46.96258717353252,98.24439685313287,174.36205219771827,96.25573403234598,2025-01-13 12:23:31.133476
35.21392956619503,43.63218447520193,82.42569675138151,140.18644990923536,48.307657426035924,94.42598728240411,180.40758530742252,95.67531412095686,2025-01-13 12:24:31.133476
32.858716605812944,48.56920446991648,87.24826114047426,164.88282340261003,50.09955198967505,92.80927814008842,198.65213526599473,93.53318222943693,2025-01-13 12:25:31.133476
34.060145836496964,46.33620381487176,92.48893850214391,147.16780960696323,51.28956347168374,96.14070165288268,182.07174208019424,97.02117615018403,2025-01-13 12:26:31.133476
34.78164522585561,44.36602107397278,94.78098819961491,151.0962629479898,46.74378188135029,95.23407932554488,168.12789665866867,97.75955595835819,2025-01-13 12:27:31.133476
36.93660263697316,42.86107919539001,86.23701825259015,143.82084272923572,47.542581166257435,100.12844857696757,175.1238024739747,104.4629073472976,2025-01-13 12:28:31.133476
37.775240486343456,46.94876744535755,87.06662106363864,143.35977607739238,52.64893206473664,92.96651053160356,172.99457759824259,98.68927713699429,2025-01-13 12:29:31.133476
34.740025750405,43.908966376433696,94.86248569285573,136.87601188674714,48.12934944707957,95.64447426971155,180.37917817305996,101.16221776355714,2025-01-13 12:30:31.133476
33.03862396270989,44.40236993453351,89.52805676430665,155.80949770524825,49.529406263855726,89.4037582104617,177.70819893175232,102.43637618029685,2025-01-13 12:31:31.133476
35.08877335538195,44.53716416742937,93.72092172278875,145.4984706158457,52.059011694537496,87.8927023513809,177.93752612836622,87.20932035695495,2025-01-13 12:32:31.133476
33.29184661650431,41.34334900743042,92.60147339643026,141.70144558745096,50.782801140299526,93.1115846550448,176.36662324647054,103.99993805703605,2025-01-13 12:33:31.133476
34.67766023562134,43.504103730381544,92.83881775958054,147.00268521584667,46.35890994090035,98.26684913973223,171.83873105882054,101.3972969300745,2025-01-13 12:34:31.133476
36.87855086236969,43.23918300873412,83.10971376340474,129.39192277965668,48.21436937494009,93.3386245574148,199.22200727861593,101.9256616434688,2025-01-13 12:35:31.133476
36.57102936114594,44.614628752838165,91.55402295464982,145.10267727525792,53.38725124933672,97.89392979295239,179.75149879758527,99.5635340908784,2025-01-13 12:36:31.133476
34.38069400457936,44.290573946803526,88.21418332842875,134.80871160910183,50.931871440573495,100.24082589498381,176.01147244869063,98.74864076781928,2025-01-13 12:37:31.133476
35.95772440038689,45.89162168638101,95.9753634551584,155.16743068426808,48.53606786119853,97.07514367519855,189.48477166635723,102.79774816829347,2025-01-13 12:38:31.133476
37.96756226291321,43.54301288611252,86.1560089372096,152.0264031477807,48.776155123883704,90.67078431424672,181.18092826965315,95.1015169198844,2025-01-13 12:39:31.133476
36.36730450601998,43.01520326985569,93.06410031893824,160.57711077658178,46.93097140566277,100.14321078717325,185.10104764922724,92.72128616043011,2025-01-13 12:40:31.133476
33.70207577317095,47.10964478725065,91.7814114738022,143.73304459375026,52.83158121612861,96.18475190822251,177.3598523835834,100.46211138558432,2025-01-13 12:41:31.133476
38.87106857187015,45.65380494847405,86.36915692679808,150.9123683388274,48.625344422543805,92.57497313880474,166.37629026515484,106.94920149921228,2025-01-13 12:42:31.133476
34.12982828609582,44.431341799518236,93.13726970640464,161.22462174439775,48.73698235105368,100.29277288983388,185.38055773684803,100.67825138095255,2025-01-13 12:43:31.133476
37.40371397835173,46.01027362485243,85.01494773828165,160.89687159617105,51.04610155630919,96.20464760183782,170.50815280196352,97.68936505861515,2025-01-13 12:44:31.133476
36.90308011922128,46.16545650742165,95.69637462888754,142.4852799833616,53.48106749607621,101.70151566494086,177.29732801196863,99.1584498975936,2025-01-13 12:45:31.133476
34.25384067662501,47.689287611034835,92.82137966222571,138.28386322683042,49.445662819659205,100.55689289687442,187.87656266389706,96.82123512629198,2025-01-13 12:46:31.133476
34.54401704226937,42.652860649726584,85.02311484761964,151.65870731951392,52.09453519182659,98.80215038702227,178.38183490020845,100.26007500397458,2025-01-13 12:47:31.133476
34.96999368907984,46.475490644708565,89.55467458098005,140.43334759246645,48.269273027544386,102.22306706416222,180.2552905074262,93.63400231878053,2025-01-13 12:48:31.133476
32.69413273002644,43.07618766361293,91.26008601624189,149.0706285588747,49.398832591833965,97.59202109966225,181.44634500775229,104.49359487029977,2025-01-13 12:49:31.133476
33.82504618217314,45.24197141464222,92.91693953341247,142.13426279611366,49.117578014266684,91.86439064454842,190.18938369178895,95.66395514280235,2025-01-13 12:50:31.133476
34.89810521753841,46.72794161144378,89.11028455704799,144.49925570178027,46.45146258417048,101.06537207054366,183.95191801271534,96.46723641322626,2025-01-13 12:51:31.133476
35.891354747598875,45.36432491480042,84.12499802359159,155.7218363366651,51.190979433071234,86.80620850904866,176.93157597852678,97.28459259032206,2025-01-13 12:52:31.133476
33.851465115186855,46.39220950811583,90.40972886000876,156.24068595362252,48.813794795427924,94.9743614367276,176.25560787373087,100.46218000459638,2025-01-13 12:53:31.133476
33.84169243849443,41.48442554837549,93.35852782970578,141.5515332486503,49.14405795232156,95.90740366751143,180.1782095589957,99.62520041542697,2025-01-13 12:54:31.133476
34.757632911517014,41.36058678310548,87.96139444196606,148.17329500507398,49.62199801749803,101.43931189461705,187.45425659883298,97.70771399344594,2025-01-13 12:55:31.133476
32.49762022545656,45.380066500557284,93.28458704844259,141.31544817121298,47.61605595145172,98.34972677101155,174.44410677804763,98.85718564710751,2025-01-13 12:56:31.133476
32.474731980180856,41.71231231853252,95.5476205820388,157.7550752184705,49.583812497794696,99.25421896302785,182.43632307869385,102.4639539555285,2025-01-13 12:57:31.133476
34.279800779307735,43.97462346935033,86.52111320958792,145.8543876713682,49.073536872085015,90.89156333000469,181.41425266659922,93.0760131848679,2025-01-13 12:58:31.133476
36.19616151752704,43.17322600607152,87.98473113398717,139.11083132681662,49.22458129151345,103.0018484925992,175.72683171051963,93.27673486971165,2025-01-13 12:59:31.133476
35.319362844310824,47.15787961015145,82.52452588012812,141.98776905278638,49.81421467960332,86.17157221748577,190.58474689566495,95.6228392208795,2025-01-13 13:00:31.133476
34.901195671858034,45.46685628114855,86.42887373010933,144.41293009676693,46.09017522930981,87.55837602137018,173.08030548950907,95.49203252813648,2025-01-13 13:01:31.133476
35.52349022275084,45.52087746427651,85.37155314906956,148.31209098353347,50.28620649388351,94.69457813753841,173.0595408838059,100.01084351836128,2025-01-13 13:02:31.133476
35.62158516344035,45.042783212095884,91.28414689249338,144.52566677112992,49.797750407303035,97.55746650765228,182.03592937963586,106.70412755858817,2025-01-13 13:03:31.133476
36.751199315372276,43.48474756512494,90.04897044993416,149.71646226819618,49.76226478629994,94.26967813109705,192.1032778938791,88.99263531102812,2025-01-13 13:04:31.133476
33.87534355035256,48.085055718657095,84.63386988367537,134.55547559918796,52.237827291513796,99.02597376407789,176.17403423392133,94.73964888038961,2025-01-13 13:05:31.133476
33.85694188337946,46.58125437151422,86.53409988152103,161.6917087437778,45.26358668509517,90.16184338228692,173.21788994619686,95.89501048111023,2025-01-13 13:06:31.133476
33.517401421277306,43.42197077166457,85.1405754231176,154.32168041816374,50.933097138239546,103.5250327615086,191.4410147878049,98.66693058205243,2025-01-13 13:07:31.133476
32.73408469321412,45.34295354854497,93.41405268912033,160.47412349305915,58.98276612564908,96.0282517100814,174.72534826552672,100.58790622220155,2025-01-13 13:08:31.133476
36.063122875679795,49.12969650494889,79.67952186655852,134.49598327424403,45.103392755392846,90.09499198161414,185.98868651272795,103.28063087048677,2025-01-13 13:09:31.133476
32.33673908672291,41.22518217724502,89.156318662588,158.92533932109373,53.35512227836784,89.06482510096518,182.53809456498414,103.48284230916622,2025-01-13 13:10:31.133476
34.65555671361578,47.870723983262955,92.61179685384162,147.83686495126403,50.20883532607891,96.3227146560936,192.00903674778894,98.24150879164124,2025-01-13 13:11:31.133476
36.20769442408586,43.672958692529946,85.33644242713828,150.63827833684635,51.97020698753712,103.46510118155587,173.6384357914,95.0065073865715,2025-01-13 13:12:31.133476
33.85399216165378,41.35228157990352,88.81834893619303,154.16025639992114,50.97173229764872,93.53542526008252,185.84979266928863,94.9283637688821,2025-01-13 13:13:31.133476
36.26179456591638,45.731348340748426,92.31305848119537,141.66577423700275,47.302371623194496,92.12796887741584,178.19114846477635,96.03777989288089,2025-01-13 13:14:31.133476
33.297200002024,46.66039476595731,89.98067827677924,150.19846151420916,45.889738355672286,95.59837523745934,191.8073639191257,105.48353847245443,2025-01-13 13:15:31.133476
